"Código Liquidação";"Código Empenho";"Código Natureza Despesa Completa";"Subitem";"Valor Liquidado (R$)";"Valor Restos a Pagar Inscritos (R$)";"Valor Restos a Pagar Cancelado (R$)";"Valor Restos a Pagar Pagos (R$)"
"275060272082024NS000090";"275060272082023NE401310";"33903054";"MATERIAL P/MANUT.CONSERV.DE ESTRADAS E VIAS";"0,00";"0,00";"0,00";"0,00"
"275060272082024NS000091";"275060272082023NE401270";"33903026";"MATERIAL ELETRICO E ELETRONICO";"0,00";"0,00";"0,00";"0,00"
"275060272082024NS000092";"275060272082023NE002476";"33903007";"GENEROS DE ALIMENTACAO";"0,00";"0,00";"0,00";"0,00"
"275060272082024NS000094";"275060272082023NE002476";"33903007";"GENEROS DE ALIMENTACAO";"0,00";"0,00";"0,00";"0,00"
"275060272082024NS000101";"275060272082023NE002476";"33903007";"GENEROS DE ALIMENTACAO";"0,00";"0,00";"0,00";"0,00"
"275060272082024NS000102";"275060272082023NE002476";"33903007";"GENEROS DE ALIMENTACAO";"0,00";"0,00";"0,00";"0,00"
"275060272082024NS000103";"275060272082023NE003192";"33903979";"SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL";"0,00";"0,00";"0,00";"0,00"
"275060272082024NS000105";"275060272082023NE002311";"44905257";"ACESSORIOS PARA VEICULOS";"0,00";"0,00";"0,00";"0,00"
"275060272082024NS000107";"275060272082023NE002476";"33903007";"GENEROS DE ALIMENTACAO";"0,00";"0,00";"0,00";"0,00"
"275060272082024NS000142";"275060272082024NE000011";"33903921";"MANUTENCAO E CONSERV. DE ESTRADAS E VIAS";"36673,12";"0,00";"0,00";"0,00"
"275060272082024NS000145";"275060272082024NE000009";"33903921";"MANUTENCAO E CONSERV. DE ESTRADAS E VIAS";"17918,42";"0,00";"0,00";"0,00"
"275060272082024NS000147";"275060272082024NE000012";"33903921";"MANUTENCAO E CONSERV. DE ESTRADAS E VIAS";"31263,92";"0,00";"0,00";"0,00"
"275060272082024NS000148";"275060272082024NE000026";"33903944";"SERVICOS DE AGUA E ESGOTO";"1482,07";"0,00";"0,00";"0,00"
"275060272082024NS000149";"275060272082024NE000027";"33903944";"SERVICOS DE AGUA E ESGOTO";"231,04";"0,00";"0,00";"0,00"
"275060272082024NS000150";"275060272082024NE000028";"33903944";"SERVICOS DE AGUA E ESGOTO";"60,59";"0,00";"0,00";"0,00"
"275060272082024NS000151";"275060272082024NE000019";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"76595,58";"0,00";"0,00";"0,00"
"275060272082024NS000152";"275060272082024NE000020";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"11046,56";"0,00";"0,00";"0,00"
"275060272082024NS000153";"275060272082024NE000021";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"10698,94";"0,00";"0,00";"0,00"
"275060272082024NS000154";"275060272082024NE000023";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"54636,10";"0,00";"0,00";"0,00"
"275060272082024NS000155";"275060272082024NE000022";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"25602,29";"0,00";"0,00";"0,00"
"275060272082024NS000156";"275060272082024NE000037";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"29722,06";"0,00";"0,00";"0,00"
"275060272082024NS000157";"275060272082024NE000036";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"2737,56";"0,00";"0,00";"0,00"
"275060272082024NS000158";"275060272082024NE000035";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"2346,48";"0,00";"0,00";"0,00"
"275060272082024NS000159";"275060272082024NE000034";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"782,16";"0,00";"0,00";"0,00"
"275060272082024NS000160";"275060272082024NE000032";"33903001";"COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS";"2322,50";"0,00";"0,00";"0,00"
"275060272082024NS000161";"275060272082024NE000029";"33904007";"MANUTENCAO CORRETIVA/ADAPTATIVA E SUSTENTACAO SOFTWARES";"11008,90";"0,00";"0,00";"0,00"
"275060272082024NS000162";"275060272082024NE000031";"33903001";"COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS";"4078,31";"0,00";"0,00";"0,00"
"275060272082024NS000163";"275060272082024NE000030";"33903001";"COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS";"2991,38";"0,00";"0,00";"0,00"
"275060272082024NS000164";"275060272082024NE000025";"33903039";"MATERIAL P/ MANUTENCAO DE VEICULOS";"178444,31";"0,00";"0,00";"0,00"
"275060272082024NS000165";"275060272082024NE000006";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"280309,53";"0,00";"0,00";"0,00"
"275060272082024NS000166";"275060272082024NE000005";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"8497,52";"0,00";"0,00";"0,00"
"275060272082024NS000175";"275060272082024NE000008";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"88965,04";"0,00";"0,00";"0,00"
"275060272082024NS000176";"275060272082024NE000018";"33903941";"FORNECIMENTO DE ALIMENTACAO";"25255,44";"0,00";"0,00";"0,00"
"275060272082024NS000177";"275060272082024NE000007";"33903001";"COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS";"4570,68";"0,00";"0,00";"0,00"
"275060272082024NS000208";"275060272082024NE000072";"33903920";"MANUT.E CONS.DE B.MOVEIS DE OUTRAS NATUREZAS";"126467,60";"0,00";"0,00";"0,00"
"275060272082024NS000209";"275060272082024NE000016";"33903914";"LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS";"20666,02";"0,00";"0,00";"0,00"
"275060272082024NS000210";"275060272082024NE000015";"33903914";"LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS";"51665,68";"0,00";"0,00";"0,00"
"275060272082024NS000211";"275060272082024NE000017";"33903919";"MANUTENCAO E CONSERV. DE VEICULOS";"825561,59";"0,00";"0,00";"0,00"
"275060272082024NS000214";"275060272082024NE000014";"33903925";"TAXA DE ADMINISTRACAO";"10071,37";"0,00";"0,00";"0,00"
"275060272082024NS000222";"275060272082024NE000013";"33903979";"SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL";"108138,24";"0,00";"0,00";"0,00"
"275060272082024NS000233";"275060272082024NE000038";"33904006";"LOCACAO DE SOFTWARES";"9671,95";"0,00";"0,00";"0,00"
"275060272082024NS000246";"275060272082024NE000071";"33903943";"SERVICOS DE ENERGIA ELETRICA";"466725,08";"0,00";"0,00";"0,00"
"275060272082024NS000249";"275060272082024NE000069";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"375,97";"0,00";"0,00";"0,00"
"275060272082024NS000249";"275060272082024NE000068";"33903943";"SERVICOS DE ENERGIA ELETRICA";"388322,30";"0,00";"0,00";"0,00"
"275060272082024NS000250";"275060272082024NE000067";"33903943";"SERVICOS DE ENERGIA ELETRICA";"515512,53";"0,00";"0,00";"0,00"
"275060272082024NS000251";"275060272082024NE000066";"33903943";"SERVICOS DE ENERGIA ELETRICA";"408481,17";"0,00";"0,00";"0,00"
"275060272082024NS000252";"275060272082024NE000065";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"23,75";"0,00";"0,00";"0,00"
"275060272082024NS000252";"275060272082024NE000064";"33903943";"SERVICOS DE ENERGIA ELETRICA";"920,18";"0,00";"0,00";"0,00"
"275060272082024NS000253";"275060272082024NE000063";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"23,75";"0,00";"0,00";"0,00"
"275060272082024NS000253";"275060272082024NE000062";"33903943";"SERVICOS DE ENERGIA ELETRICA";"12903,90";"0,00";"0,00";"0,00"
"275060272082024NS000254";"275060272082024NE000061";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"375,97";"0,00";"0,00";"0,00"
"275060272082024NS000254";"275060272082024NE000060";"33903943";"SERVICOS DE ENERGIA ELETRICA";"11705,33";"0,00";"0,00";"0,00"
"275060272082024NS000255";"275060272082024NE000059";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"23,75";"0,00";"0,00";"0,00"
"275060272082024NS000255";"275060272082024NE000058";"33903943";"SERVICOS DE ENERGIA ELETRICA";"26101,35";"0,00";"0,00";"0,00"
"275060272082024NS000258";"275060272082024NE000057";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"19,79";"0,00";"0,00";"0,00"
"275060272082024NS000258";"275060272082024NE000056";"33903943";"SERVICOS DE ENERGIA ELETRICA";"9510,89";"0,00";"0,00";"0,00"
"275060272082024NS000284";"275060272082024NE000055";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"375,97";"0,00";"0,00";"0,00"
"275060272082024NS000284";"275060272082024NE000054";"33903943";"SERVICOS DE ENERGIA ELETRICA";"11870,95";"0,00";"0,00";"0,00"
"275060272082024NS000285";"275060272082024NE000033";"33903916";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"2346,48";"0,00";"0,00";"0,00"
"275060272082024NS000291";"275060272082024NE000010";"33903921";"MANUTENCAO E CONSERV. DE ESTRADAS E VIAS";"82527,60";"0,00";"0,00";"0,00"
"275060272082024NS000299";"275060272082024NE000053";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"23,75";"0,00";"0,00";"0,00"
"275060272082024NS000299";"275060272082024NE000051";"33903943";"SERVICOS DE ENERGIA ELETRICA";"16095,09";"0,00";"0,00";"0,00"
"275060272082024NS000300";"275060272082024NE000050";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"375,97";"0,00";"0,00";"0,00"
"275060272082024NS000300";"275060272082024NE000049";"33903943";"SERVICOS DE ENERGIA ELETRICA";"17872,23";"0,00";"0,00";"0,00"
"275060272082024NS000301";"275060272082024NE000048";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"375,97";"0,00";"0,00";"0,00"
"275060272082024NS000301";"275060272082024NE000047";"33903943";"SERVICOS DE ENERGIA ELETRICA";"15028,42";"0,00";"0,00";"0,00"
"275060272082024NS000302";"275060272082024NE000046";"33903943";"SERVICOS DE ENERGIA ELETRICA";"243,33";"0,00";"0,00";"0,00"
"275060272082024NS000303";"275060272082024NE000045";"33903943";"SERVICOS DE ENERGIA ELETRICA";"7244,49";"0,00";"0,00";"0,00"
"275060272082024NS000304";"275060272082024NE000044";"33903943";"SERVICOS DE ENERGIA ELETRICA";"9131,74";"0,00";"0,00";"0,00"
"275060272082024NS000305";"275060272082024NE000043";"33903943";"SERVICOS DE ENERGIA ELETRICA";"5551,85";"0,00";"0,00";"0,00"
"275060272082024NS000306";"275060272082024NE000042";"33903943";"SERVICOS DE ENERGIA ELETRICA";"11008,07";"0,00";"0,00";"0,00"
"275060272082024NS000307";"275060272082024NE000041";"33903943";"SERVICOS DE ENERGIA ELETRICA";"6464,95";"0,00";"0,00";"0,00"
"275060272082024NS000308";"275060272082024NE000040";"33903943";"SERVICOS DE ENERGIA ELETRICA";"14590,05";"0,00";"0,00";"0,00"
"275060272082024NS000309";"275060272082024NE000039";"33903943";"SERVICOS DE ENERGIA ELETRICA";"8739,10";"0,00";"0,00";"0,00"
"275060272082024NS000310";"275060272082024NE000070";"33903944";"SERVICOS DE AGUA E ESGOTO";"2446,20";"0,00";"0,00";"0,00"
"275060272082024NS000311";"275060272082024NE000092";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000311";"275060272082024NE000091";"33903943";"SERVICOS DE ENERGIA ELETRICA";"365369,09";"0,00";"0,00";"0,00"
"275060272082024NS000312";"275060272082024NE000090";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000312";"275060272082024NE000089";"33903943";"SERVICOS DE ENERGIA ELETRICA";"13406,88";"0,00";"0,00";"0,00"
"275060272082024NS000314";"275060272082024NE000088";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000314";"275060272082024NE000087";"33903943";"SERVICOS DE ENERGIA ELETRICA";"115366,33";"0,00";"0,00";"0,00"
"275060272082024NS000315";"275060272082024NE000086";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000315";"275060272082024NE000085";"33903943";"SERVICOS DE ENERGIA ELETRICA";"7436,28";"0,00";"0,00";"0,00"
"275060272082024NS000317";"275060272082024NE000090";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000317";"275060272082024NE000089";"33903943";"SERVICOS DE ENERGIA ELETRICA";"13406,88";"0,00";"0,00";"0,00"
"275060272082024NS000318";"275060272082024NE000084";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000318";"275060272082024NE000083";"33903943";"SERVICOS DE ENERGIA ELETRICA";"6978,20";"0,00";"0,00";"0,00"
"275060272082024NS000319";"275060272082024NE000082";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000319";"275060272082024NE000081";"33903943";"SERVICOS DE ENERGIA ELETRICA";"11508,98";"0,00";"0,00";"0,00"
"275060272082024NS000320";"275060272082024NE000080";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000320";"275060272082024NE000079";"33903943";"SERVICOS DE ENERGIA ELETRICA";"9630,25";"0,00";"0,00";"0,00"
"275060272082024NS000321";"275060272082024NE000078";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000321";"275060272082024NE000077";"33903943";"SERVICOS DE ENERGIA ELETRICA";"42878,47";"0,00";"0,00";"0,00"
"275060272082024NS000322";"275060272082024NE000076";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000322";"275060272082024NE000075";"33903943";"SERVICOS DE ENERGIA ELETRICA";"11702,16";"0,00";"0,00";"0,00"
"275060272082024NS000343";"275060272082024NE000093";"33903501";"ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA";"5950,00";"0,00";"0,00";"0,00"
"275060272082024NS000360";"275060272082024NE000096";"33904722";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"25,62";"0,00";"0,00";"0,00"
"275060272082024NS000360";"275060272082024NE000095";"33903943";"SERVICOS DE ENERGIA ELETRICA";"1293,64";"0,00";"0,00";"0,00"
"275060272082024NS000361";"275060272082024NE000094";"33904808";"VALE-CULTURA";"42200,00";"0,00";"0,00";"0,00"
"275060272082024NS000362";"275060272082024NE000103";"33903001";"COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS";"2034,51";"0,00";"0,00";"0,00"
"275060272082024NS000370";"275060272082024NE000098";"33903944";"SERVICOS DE AGUA E ESGOTO";"1264,69";"0,00";"0,00";"0,00"
"275060272082024NS000372";"275060272082024NE000099";"33903944";"SERVICOS DE AGUA E ESGOTO";"248,83";"0,00";"0,00";"0,00"
"275060272082024NS000374";"275060272082024NE000100";"33903944";"SERVICOS DE AGUA E ESGOTO";"52,50";"0,00";"0,00";"0,00"
"275060272082024NS000376";"275060272082024NE000101";"33903944";"SERVICOS DE AGUA E ESGOTO";"1135,29";"0,00";"0,00";"0,00"
"275060272082024NS000377";"275060272082024NE000102";"33903944";"SERVICOS DE AGUA E ESGOTO";"149,69";"0,00";"0,00";"0,00"
"275060272082024NS000378";"275060272082024NE000110";"33903944";"SERVICOS DE AGUA E ESGOTO";"2660,78";"0,00";"0,00";"0,00"
"275060272082024NS000379";"275060272082024NE000109";"33903944";"SERVICOS DE AGUA E ESGOTO";"1374,18";"0,00";"0,00";"0,00"
"275060272082024NS000380";"275060272082024NE000108";"33903944";"SERVICOS DE AGUA E ESGOTO";"192,68";"0,00";"0,00";"0,00"
"275060272082024NS000381";"275060272082024NE000107";"33903944";"SERVICOS DE AGUA E ESGOTO";"4430,09";"0,00";"0,00";"0,00"
"275060272082024NS000382";"275060272082024NE000105";"33903944";"SERVICOS DE AGUA E ESGOTO";"34,99";"0,00";"0,00";"0,00"
"275060272082024NS000383";"275060272082024NE000097";"33903944";"SERVICOS DE AGUA E ESGOTO";"4893,49";"0,00";"0,00";"0,00"
"275060272082024NS000384";"275060272082024NE000104";"33904002";"LOCACAO DE EQUIPAMENTOS DE TIC - COMPUTADORES";"15216,00";"0,00";"0,00";"0,00"
"275060272082024NS000385";"275060272082024NE000113";"33903944";"SERVICOS DE AGUA E ESGOTO";"34,98";"0,00";"0,00";"0,00"
"275060272082024NS000386";"275060272082024NE000112";"33903944";"SERVICOS DE AGUA E ESGOTO";"34,99";"0,00";"0,00";"0,00"
"275060272082024NS000387";"275060272082024NE000111";"33903944";"SERVICOS DE AGUA E ESGOTO";"158248,49";"0,00";"0,00";"0,00"
"275060272082024NS000388";"275060272082024NE000114";"33903944";"SERVICOS DE AGUA E ESGOTO";"2421,37";"0,00";"0,00";"0,00"
"275060272082024NS000389";"275060272082024NE000106";"33903944";"SERVICOS DE AGUA E ESGOTO";"12529,23";"0,00";"0,00";"0,00"
"275060272082024NS000459";"275060272082024NE000146";"33903925";"TAXA DE ADMINISTRACAO";"19245,26";"0,00";"0,00";"0,00"
"275060272082024NS000481";"275060272082024NE000161";"33903943";"SERVICOS DE ENERGIA ELETRICA";"1393,06";"0,00";"0,00";"0,00"
"275060272082024NS000704";"275060272082024NE000142";"33903981";"SERVICOS BANCARIOS";"43042,81";"0,00";"0,00";"0,00"
"275060272082024NS000706";"275060272082024NE000144";"33903981";"SERVICOS BANCARIOS";"56739,79";"0,00";"0,00";"0,00"
"275060272082024NS000712";"275060272082024NE000143";"33903981";"SERVICOS BANCARIOS";"11166,71";"0,00";"0,00";"0,00"
"275060272082024NS000714";"275060272082024NE000139";"33903912";"LOCACAO DE MAQUINAS E EQUIPAMENTOS";"4749,80";"0,00";"0,00";"0,00"
"275060272082024NS000715";"275060272082024NE000140";"33903983";"SERVICOS DE COPIAS E REPRODUCAO DE DOCUMENTOS";"18820,96";"0,00";"0,00";"0,00"
"275060272082024NS000716";"275060272082024NE000141";"33904010";"SUPORTE A USUARIOS DE TIC";"75000,00";"0,00";"0,00";"0,00"
"275060272082024NS000736";"275060272082024NE400017";"33903016";"MATERIAL DE EXPEDIENTE";"15315,90";"0,00";"0,00";"0,00"
"275060272082024NS000756";"275060272082024NE000163";"33903943";"SERVICOS DE ENERGIA ELETRICA";"241,87";"0,00";"0,00";"0,00"
"275060272082024NS001425";"275060272082023NE401210";"33903024";"MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000010";"275075272112021NE000403";"33903943";"SERVICOS DE ENERGIA ELETRICA";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000036";"275075272112023NE000450";"33909302";"RESTITUICOES";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000050";"275075272112023NE000156";"33904012";"MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE TIC";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000069";"275075272112023NE000239";"33904011";"SUPORTE DE INFRAESTRUTURA DE TIC";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000095";"275075272112023NE000026";"33904901";"AUXILIO-TRANSPORTE CIVIS";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000106";"275075272112023NE000050";"33909302";"RESTITUICOES";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000109";"275075272112022NE000373";"33903309";"TRANSPORTE DE SERVIDORES";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000151";"275075272112023NE000348";"33903944";"SERVICOS DE AGUA E ESGOTO";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000169";"275075272112023NE000228";"33903701";"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000178";"275075272112023NE000004";"31909601";"PESSOAL REQUISITADO DE OUTROS ORGAOS DA APF";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000183";"275075272112023NE000343";"33903001";"COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000263";"275075272112023NE000032";"33909302";"RESTITUICOES";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000275";"275075272112023NE000156";"33904012";"MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE TIC";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000412";"275075272112022NE000123";"33904023";"EMISSAO DE CERTIFICADOS DIGITAIS";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000412";"275075272112021NE000381";"33904023";"EMISSAO DE CERTIFICADOS DIGITAIS";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000889";"275075272112023NE000427";"33904508";"GARANTIA E SUSTENTACAO DE PRECOS";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS000891";"275075272112023NE000430";"33904508";"GARANTIA E SUSTENTACAO DE PRECOS";"0,00";"0,00";"0,00";"0,00"
"275075272112024NS001705";"275075272112023NE000419";"33903901";"ASSINATURAS DE PERIODICOS E ANUIDADES";"0,00";"0,00";"0,00";"0,00"
"323028322102024NS000010";"323028322102023NE000483";"33903007";"GENEROS DE ALIMENTACAO";"0,00";"0,00";"0,00";"0,00"
"323031322052024NS000230";"323031322052023NE000711";"33903035";"MATERIAL LABORATORIAL";"0,00";"0,00";"0,00";"0,00"
"323031322052024NS000969";"323031322052023NE000715";"33903035";"MATERIAL LABORATORIAL";"0,00";"0,00";"0,00";"0,00"
"325001323142024NS000001";"325001323142023NE000092";"33903969";"SEGUROS EM GERAL";"0,00";"0,00";"0,00";"0,00"
"344042342092024NS000016";"344042342092023NE000463";"33903016";"MATERIAL DE EXPEDIENTE";"0,00";"0,00";"0,00";"0,00"
"364102362012024NS000001";"364102362012023NE000315";"33903947";"SERVICOS DE COMUNICACAO EM GERAL";"0,00";"0,00";"0,00";"0,00"
"364102362012024NS000009";"364102362012022NE011988";"33903946";"SERVICOS DOMESTICOS";"0,00";"0,00";"0,00";"0,00"
"364102362012024NS000012";"364102362012023NE000341";"33903703";"VIGILANCIA OSTENSIVA";"0,00";"0,00";"0,00";"0,00"
"364102362012024NS000013";"364102362012023NE000341";"33903703";"VIGILANCIA OSTENSIVA";"0,00";"0,00";"0,00";"0,00"
"366003362102024NS000018";"366003362102024NE000105";"33903925";"TAXA DE ADMINISTRACAO";"96,62";"0,00";"0,00";"0,00"
"366003362102024NS000019";"366003362102024NE000105";"33903925";"TAXA DE ADMINISTRACAO";"-96,62";"0,00";"0,00";"0,00"
"366003362102024NS000020";"366003362102024NE000105";"33903925";"TAXA DE ADMINISTRACAO";"96,62";"0,00";"0,00";"0,00"
"366003362102024NS000349";"366003362102024NE000044";"33903615";"LOCACAO DE IMOVEIS";"6179,58";"0,00";"0,00";"0,00"
"366003362102024NS000350";"366003362102024NE000040";"33903910";"LOCACAO DE IMOVEIS";"3067,84";"0,00";"0,00";"0,00"
"366003362102024NS000351";"366003362102024NE000051";"33903615";"LOCACAO DE IMOVEIS";"16875,26";"0,00";"0,00";"0,00"
"366003362102024NS000474";"366003362102024NE000035";"33903615";"LOCACAO DE IMOVEIS";"6179,58";"0,00";"0,00";"0,00"
"366003362102024NS000483";"366003362102024NE000047";"33903969";"SEGUROS EM GERAL";"724,46";"0,00";"0,00";"0,00"
