"Código Liquidação";"Código Liquidação Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo"
"155001152752024NS003391";"2024NS003391";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"50247071000161";"MOGAMI IMPORTACAO E EXPORTACAO LTDA";"FORNECEDOR: 50.247.071/0001-61 - MOGAMI IMPORTACAO E EXPORTACAO LTDA - LIQUIDACAO DE DESPESA REF. A NF 530775, NR 1139133 R$ 1897 CCUSTO DE APLICACAO 44323, AF 154018/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"155001152752024NS003443";"2024NS003443";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"00986846000142";"ST JUDE MEDICAL BRASIL LTDA";"FORNECEDOR: 00.986.846/0001-42 - ST JUDE MEDICAL BRASIL LTDA - LIQUIDACAO DE DESPESA REF. A NF 534853, NR 1139293 R$ 1700 CCUSTO DE APLICACAO 44105, AF 151923/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"155001152752024NS003487";"2024NS003487";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"00986846000142";"ST JUDE MEDICAL BRASIL LTDA";"FORNECEDOR: 00.986.846/0001-42 - ST JUDE MEDICAL BRASIL LTDA - LIQUIDACAO DE DESPESA REF. A NF 535115, NR 1139433 R$ 850 CCUSTO DE APLICACAO 44300, AF 151923/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"155001152752024NS003424";"2024NS003424";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"00986846000142";"ST JUDE MEDICAL BRASIL LTDA";"FORNECEDOR: 00.986.846/0001-42 - ST JUDE MEDICAL BRASIL LTDA - LIQUIDACAO DE DESPESA REF. A NF 534850, NR 1139260 R$ 15233.32 CCUSTO DE APLICACAO 44105, AF 151923/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"366003362102024NS000745";"2024NS000745";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"21551379000874";"BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA";"NF 767086 MATERIAL MEDICO HNSC, SEST D3331 SEST D3331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000738";"2024NS000738";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA";"NF 43824 MATERIAL MEDICO HNSC, SEST D3331 SEST D3331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000726";"2024NS000726";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA";"NF 43823 MATERIAL MEDICO HNSC, SEST D3331 SEST D3331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000725";"2024NS000725";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA";"NF 43815 LIMPEZA HNSC, SEST D340 SEST D340 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000724";"2024NS000724";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA";"NF 43814 LIMPEZA HNSC, SEST D340 SEST D340 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000723";"2024NS000723";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA";"NF 43813 LIMPEZA HNSC, SEST D340 SEST D340 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000708";"2024NS000708";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA";"NF 43728 INSUMOS HCR, SEST D332 SEST D332 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000694";"2024NS000694";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA";"NF 43724 MATERIAL MEDICO HCR, SEST D333 SEST D333 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS000693";"2024NS000693";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10807173000170";"MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA";"NF 43723 MATERIAL MEDICO HCR, SEST D333 SEST D333 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001547";"2024NS001547";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"67423152000178";"IBG INDUSTRIA BRASILEIRA DE GASES LTDA";"NF 472673 GASES MEDICINAIS HFE, SEST D332 SEST D332 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"366003362102024NS001315";"2024NS001315";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"04522343000177";"FARMACIA DE MANIPULACAO IDEAL FORMULAS LTDA";"NF 4618 MEDICAMENTOS HNSC, SEST D331 SEST D331 DOC. 02/01/2024";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0003";"CUSTEIO DAS UNIDADES DO GRUPO HOSPITALAR CONCEICAO";"00";"Sem informação"
"155915264432024NS000246";"2024NS000246";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155915";"HOSPITAL UNIVERSITARIO ANTONIO PEDRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"40600760000154";"LEMAN MEDICAMENTOS E CIA LTDA";"NF.8372 NRM/AGHU 14984 PROC.SEI 23818.000130/2024-19 RETENCOES TRIBUTARIAS CONFORME DISPOSITIVOS LEGAIS IN 1234/2012 ART.2º÷3ºE5º";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS001804";"2024NS001804";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"14011614000183";"WS AUDIOLOGY SOLUCOES AUDITIVAS LTDA";"FORNECEDOR: 14.011.614/0001-83 - WS AUDIOLOGY SOLUCOES AUDITIVAS LTDA - LIQUIDACAO DE DESPESA REF. A NF 458651, NR 1139475 R$ 413.89 CCUSTO DE APLICACAO 44105, AF 139648/4";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS001803";"2024NS001803";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"14011614000183";"WS AUDIOLOGY SOLUCOES AUDITIVAS LTDA";"FORNECEDOR: 14.011.614/0001-83 - WS AUDIOLOGY SOLUCOES AUDITIVAS LTDA - LIQUIDACAO DE DESPESA REF. A NF 458640, NR 1139474 R$ 413.89 CCUSTO DE APLICACAO 44105, AF 139648/4";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS001802";"2024NS001802";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"14011614000183";"WS AUDIOLOGY SOLUCOES AUDITIVAS LTDA";"FORNECEDOR: 14.011.614/0001-83 - WS AUDIOLOGY SOLUCOES AUDITIVAS LTDA - LIQUIDACAO DE DESPESA REF. A NF 458650, NR 1139472 R$ 413.89 CCUSTO DE APLICACAO 44105, AF 139648/4";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155015264432024NS000142";"2024NS000142";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155015";"MATERNIDADE ESCOLA JANUARIO CICCO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"09053134000145";"ELFA MEDICAMENTOS S.A";"APROPRIACAO DANFE 574796 - EMISSAO: 26/12/2023 - ELFA MEDICAMENTOS - PROCESSO 23528.019493/2023-11 - R$ 5.549,00";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155020264432024NS000028";"2024NS000028";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155020";"EBSERH COMPLEXO HOSPITALAR DO CEARA";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"09053134000145";"ELFA MEDICAMENTOS S.A";"VR. AQUISICAO DE MATERIAL FARMACOLOGICO, REF. NF 573879, DOCUMENTO SEI 35634419, PROC. 23533.016909/2022-81, SEI 23533.041490/2023-86";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155915264432024NS000244";"2024NS000244";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155915";"HOSPITAL UNIVERSITARIO ANTONIO PEDRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"17771867000143";"DBV COMERCIO IMPORTACAO E EXPORTACAO DO BRASIL LTDA";"NF.46333 NRM/AGHU 14989 PROC.SEI 23818.000123/2024-17 RETENCOES TRIBUTARIAS CONFORME DISPOSITIVOS LEGAIS IN 1234/2012 ART.2º÷3ºE5º";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155915264432024NS000243";"2024NS000243";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155915";"HOSPITAL UNIVERSITARIO ANTONIO PEDRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"17771867000143";"DBV COMERCIO IMPORTACAO E EXPORTACAO DO BRASIL LTDA";"NF.46294 NRM/AGHU 14959 PROC.SEI 23818.000114/2024-26 RETENCOES TRIBUTARIAS CONFORME DISPOSITIVOS LEGAIS IN 1234/2012 ART.2º÷3ºE5º";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155915264432024NS000237";"2024NS000237";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155915";"HOSPITAL UNIVERSITARIO ANTONIO PEDRO";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"17771867000143";"DBV COMERCIO IMPORTACAO E EXPORTACAO DO BRASIL LTDA";"NF.46252 NRM/AGHU 15004 PROC.SEI 23818.000150/2024-90 RETENCOES TRIBUTARIAS CONFORME DISPOSITIVOS LEGAIS IN 1234/2012 ART.2º÷3ºE5º";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155011264432024NS000210";"2024NS000210";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155011";"HOSPITAL DE CLINICAS DA UFTM";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"01440590000136";"FRESENIUS MEDICAL CARE LTDA";"LIQUIDACAO DA DESPESA COM MATERIAL HOSPITALAR REF. DANFE 1830301, DEZ/2023, PROCESSO SEI 23521.000088/2024-61. NAO OPTANTE PELO SIMPLES NACIONAL. ALIQUOTA 5,85 (6147).";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS";"00";"Sem informação"
"155001152752024NS003417";"2024NS003417";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"00986846000142";"ST JUDE MEDICAL BRASIL LTDA";"FORNECEDOR: 00.986.846/0001-42 - ST JUDE MEDICAL BRASIL LTDA - LIQUIDACAO DE DESPESA REF. A NF 534729, NR 1139251 R$ 1700 CCUSTO DE APLICACAO 44105, AF 151923/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"155001152752024NS003409";"2024NS003409";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"00986846000142";"ST JUDE MEDICAL BRASIL LTDA";"FORNECEDOR: 00.986.846/0001-42 - ST JUDE MEDICAL BRASIL LTDA - LIQUIDACAO DE DESPESA REF. A NF 534653, NR 1139240 R$ 1700 CCUSTO DE APLICACAO 44300, AF 151923/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"155001152752024NS003445";"2024NS003445";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"00986846000142";"ST JUDE MEDICAL BRASIL LTDA";"FORNECEDOR: 00.986.846/0001-42 - ST JUDE MEDICAL BRASIL LTDA - LIQUIDACAO DE DESPESA REF. A NF 534852, NR 1139295 R$ 4285 CCUSTO DE APLICACAO 44300, AF 151923/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"155001152752024NS003444";"2024NS003444";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"00986846000142";"ST JUDE MEDICAL BRASIL LTDA";"FORNECEDOR: 00.986.846/0001-42 - ST JUDE MEDICAL BRASIL LTDA - LIQUIDACAO DE DESPESA REF. A NF 534851, NR 1139294 R$ 3435 CCUSTO DE APLICACAO 44300, AF 151923/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"155001152752024NS003421";"2024NS003421";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"00986846000142";"ST JUDE MEDICAL BRASIL LTDA";"FORNECEDOR: 00.986.846/0001-42 - ST JUDE MEDICAL BRASIL LTDA - LIQUIDACAO DE DESPESA REF. A NF 534730, NR 1139257 R$ 15233.32 CCUSTO DE APLICACAO 44105, AF 151923/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"155001152752024NS003464";"2024NS003464";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"07752236000123";"MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HO";"FORNECEDOR: 07.752.236/0001-23 - MEDILAR IMP E DISTRIBUICAO DE PRODUTOS MED HOSP SA - LIQUIDACAO DE DESPESA REF. A NF 1013140, NR 1139339 R$ 32160 CCUSTO DE APLICACAO 44300, AF 153430/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"155001152752024NS003404";"2024NS003404";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"07752236000123";"MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HO";"FORNECEDOR: 07.752.236/0001-23 - MEDILAR IMP E DISTRIBUICAO DE PRODUTOS MED HOSP SA - LIQUIDACAO DE DESPESA REF. A NF 1018762, NR 1139219 R$ 128 CCUSTO DE APLICACAO 44300, AF 152828/2";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
"155001152752024NS003396";"2024NS003396";"02/01/2024";"NS";"Nota de Lançamento de Sistema";"26000";"Ministério da Educação";"26294";"Hospital de Clínicas de Porto Alegre";"155001";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"15275";"HOSPITAL DE CLINICAS DE PORTO ALEGRE";"88484969000126";"SULLAB DISTRIB PROD DIAGNOSTICOS HOSP E FARM LTDA";"FORNECEDOR: 88.484.969/0001-26 - SULLAB DISTRIBUIDORA DE PRODUTOS DIAG HOSP E FARM LTDA - LIQUIDACAO DE DESPESA REF. A NF 188894, NR 1139176 R$ 461.5 CCUSTO DE APLICACAO 31925, AF 152807/1";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Aplicações Diretas";"30";"Material de Consumo";"0000";"FUNCIONAMENTO E GESTAO DE INSTITUICOES HOSPITALARES FEDERAIS";"00";"Sem informação"
